,Unnamed: 0,Geolocation_zipcode_prefix,Geolocation_lat,Geolocation_lng,Geolocation_city,Geolocation_state
2935,2935,1155,-23.529825639188648,-46.6637641604247,sao paulo,SP
2936,2936,1137,-23.520086360811344,-46.65432096003805,sao paulo,SP
2937,2937,1102,-23.52261021648681,-46.62942387523806,sao paulo,SP
2938,2938,1141,-23.51803838412488,-46.66548088245144,sao paulo,SP
2939,2939,1135,-23.527010132293896,-46.65033378992916,sao paulo,SP
2940,2940,1152,-23.52916893282939,-46.65214846073055,são paulo,SP
2941,2941,1131,-23.52077623205116,-46.6453414541465,são paulo,SP
2942,2942,1141,-23.52011919677996,-46.66584000098096,sao paulo,SP
2943,2943,1153,-23.528022998615025,-46.65662993158863,são paulo,SP
2944,2944,1154,-23.52897674715792,-46.65591334248948,sao paulo,SP
2945,2945,1123,-23.52845770246411,-46.63523120621503,sao paulo,SP
2946,2946,1155,-23.52878808243405,-46.664404203300826,sao paulo,SP
2947,2947,1141,-23.52011919677996,-46.66584000098096,sao paulo,SP
2948,2948,1152,-23.526759017485134,-46.65976731196261,sao paulo,SP
2949,2949,1152,-23.52798691479598,-46.658201406053415,sao paulo,SP
2950,2950,1135,-23.526908245080445,-46.65089423910785,sao paulo,SP
2951,2951,1121,-23.529930212880128,-46.63603571634259,sao paulo,SP
2952,2952,1153,-23.53382689869582,-46.65076471357261,sao paulo,SP
2953,2953,1150,-23.533273572018047,-46.6562567098217,sao paulo,SP
2954,2954,1127,-23.52153484707712,-46.64178577728077,sao paulo,SP
2955,2955,1150,-23.533850113297035,-46.65580518227063,sao paulo,SP
2956,2956,1152,-23.529445092705828,-46.65249853926944,sao paulo,SP
2957,2957,1136,-23.52299425036058,-46.66362145420966,são paulo,SP
2958,2958,1125,-23.52538783236193,-46.64145000721337,sao paulo,SP
2959,2959,1103,-23.53538864556528,-46.631747708436734,sao paulo,SP
2960,2960,1125,-23.52618037691152,-46.64045809423505,sao paulo,SP
2961,2961,1154,-23.528365889260765,-46.65748295184376,sao paulo,SP
2962,2962,1126,-23.52622823757864,-46.63729815736628,sao paulo,SP
2963,2963,1154,-23.53108232861103,-46.65927097140634,são paulo,SP
2964,2964,1153,-23.528899184286484,-46.653736572999,sao paulo,SP
2965,2965,1120,-23.53122709270584,-46.63895675465975,sao paulo,SP
2966,2966,1107,-23.526835617260097,-46.62657308534824,são paulo,SP
2967,2967,1151,-23.53333440244673,-46.654073790178295,sao paulo,SP
2968,2968,1144,-23.52315700528012,-46.67155034525944,sao paulo,SP
2969,2969,1153,-23.533953789341567,-46.65067560421835,sao paulo,SP
2970,2970,1108,-23.53213197948665,-46.62610017872921,sao paulo,SP
2971,2971,1104,-23.53577985706044,-46.62497761296092,sao paulo,SP
2972,2972,1120,-23.528071016648425,-46.640634161521234,sao paulo,SP
2973,2973,1106,-23.528700367187994,-46.62865354731952,sao paulo,SP
2974,2974,1126,-23.526514624473464,-46.63960394324541,sao paulo,SP
2975,2975,1121,-23.53033576824974,-46.63615157423974,sao paulo,SP
2976,2976,1125,-23.53029414210284,-46.63843349333488,sao paulo,SP
2977,2977,1132,-23.51929180460501,-46.64980089647412,sao paulo,SP
2978,2978,1130,-23.52372003497028,-46.64531766541634,sao paulo,SP
2979,2979,1153,-23.528107581741555,-46.65394803649948,sao paulo,SP
2980,2980,1156,-23.526950618068167,-46.66982314695028,são paulo,SP
2981,2981,1156,-23.527570535951234,-46.66275407522069,sao paulo,SP
2982,2982,1120,-23.52834929309248,-46.64055709423503,sao paulo,SP
2983,2983,1120,-23.52770095781636,-46.64089934569214,sao paulo,SP
2984,2984,1134,-23.51867680707737,-46.6531159131789,sao paulo,SP
2985,2985,1120,-23.52775495781635,-46.64086987844071,sao paulo,SP
2986,2986,1144,-23.52362350735759,-46.67201579877662,sao paulo,SP
2987,2987,1155,-23.529835634745247,-46.6629850217843,sao paulo,SP
2988,2988,1138,-23.52503669608748,-46.65541993450284,sao paulo,SP
2989,2989,1151,-23.53078608243405,-46.65703926395059,são paulo,SP
2990,2990,1122,-23.531081950603,-46.639876331265405,são paulo,SP
2991,2991,1132,-23.520905455450425,-46.64840659893825,sao paulo,SP
2992,2992,1151,-23.533271539269457,-46.65410023535694,sao paulo,SP
2993,2993,1152,-23.52916893282939,-46.65214846073055,sao paulo,SP
2994,2994,1127,-23.52541520927345,-46.63960767805407,são paulo,SP
2995,2995,1132,-23.521493546482816,-46.64977797847548,são paulo,SP
2996,2996,1141,-23.52011919677996,-46.66584000098096,sao paulo,SP
2997,2997,1120,-23.5288626813723,-46.64019685469452,sao paulo,SP
2998,2998,1134,-23.51867680707737,-46.6531159131789,sao paulo,SP
2999,2999,1140,-23.52239880598999,-46.66636008505977,sao paulo,SP
3000,3000,1141,-23.51803838412488,-46.66548088245144,sao paulo,SP
3001,3001,1141,-23.51929169969415,-46.66571964308378,sao paulo,SP
3002,3002,1139,-23.52183510257342,-46.66428988130433,sao paulo,SP
3003,3003,1122,-23.53206967831387,-46.633619844711184,sao paulo,SP
3004,3004,1105,-23.53462549618781,-46.63033461311832,sao paulo,SP
3005,3005,1102,-23.52261021648681,-46.62942387523806,são paulo,SP
3006,3006,1136,-23.525152742714525,-46.66403409256159,sao paulo,SP
3007,3007,1139,-23.52183510257342,-46.66428988130433,sao paulo,SP
3008,3008,1131,-23.52839961587512,-46.64170539133824,sao paulo,SP
3009,3009,1151,-23.53333440244673,-46.654073790178295,sao paulo,SP
3010,3010,1152,-23.53276259339832,-46.65320510658428,são paulo,SP
3011,3011,1132,-23.520905455450425,-46.64840659893825,são paulo,SP
3012,3012,1153,-23.528107581741555,-46.65394803649948,sao paulo,SP
3013,3013,1151,-23.531294001384985,-46.65640409394658,sao paulo,SP
3014,3014,1156,-23.526318626406702,-46.67121817317798,são paulo,SP
3015,3015,1141,-23.522455392968503,-46.67113728474301,sao paulo,SP
3016,3016,1155,-23.52661770986288,-46.660403146120416,sao paulo,SP
3017,3017,1131,-23.52931237691152,-46.64127709423503,sao paulo,SP
3018,3018,1137,-23.523631072162274,-46.65414063099433,sao paulo,SP
3019,3019,1130,-23.52849984179699,-46.64274675644874,sao paulo,SP
3020,3020,1122,-23.53185275575627,-46.64012323022104,sao paulo,SP
3021,3021,1127,-23.52643853788448,-46.63897436288881,sao paulo,SP
3022,3022,1122,-23.530686925616028,-46.64002523091354,sao paulo,SP
3023,3023,1123,-23.529036658791803,-46.63804556547149,sao paulo,SP
3024,3024,1151,-23.53347046073055,-46.65385426464305,sao paulo,SP
3025,3025,1155,-23.528192437417022,-46.66377989785909,sao paulo,SP
3026,3026,1141,-23.52011919677996,-46.66584000098096,sao paulo,SP
3027,3027,1135,-23.522400000000005,-46.65293398557328,são paulo,SP
3028,3028,1139,-23.52016937246812,-46.66149387621901,sao paulo,SP
3029,3029,1135,-23.526908245080445,-46.65089423910785,são paulo,SP
3030,3030,1153,-23.528107581741555,-46.65394803649948,sao paulo,SP
3031,3031,1107,-23.53018342853021,-46.62651589563741,sao paulo,SP
3032,3032,1152,-23.527933082434053,-46.65825973841535,sao paulo,SP
3033,3033,1155,-23.529762000000005,-46.66101094561134,sao paulo,SP
3034,3034,1132,-23.524900679439057,-46.64626539384839,sao paulo,SP
3035,3035,1153,-23.53141379877663,-46.65247712891685,sao paulo,SP
3036,3036,1131,-23.52340584124873,-46.64449994783303,sao paulo,SP
3037,3037,1134,-23.522877997201377,-46.65013330350848,sao paulo,SP
3038,3038,1122,-23.53164125062038,-46.63565515958797,sao paulo,SP
3039,3039,1154,-23.5290509686364,-46.66209120330084,sao paulo,SP
3040,3040,1154,-23.53097648681404,-46.66149609714922,sao paulo,SP
3041,3041,1123,-23.527968527612693,-46.63674298612153,sao paulo,SP
3042,3042,1124,-23.528344494864104,-46.63298459547579,sao paulo,SP
3043,3043,1130,-23.5228496014484,-46.64705044310117,sao paulo,SP
3044,3044,1120,-23.528251016648426,-46.64053516152123,sao paulo,SP
3045,3045,1139,-23.51804569637593,-46.67125142769349,sao paulo,SP
3046,3046,1151,-23.530118384961582,-46.65777137039065,sao paulo,SP
3047,3047,1154,-23.53076495031453,-46.658603184978986,sao paulo,SP
3048,3048,1150,-23.533850113297035,-46.65580518227063,sao paulo,SP
3049,3049,1153,-23.52811869885744,-46.65645154579032,sao paulo,SP
3050,3050,1151,-23.531294001384985,-46.65640409394658,sao paulo,SP
3051,3051,1153,-23.52811869885744,-46.65645154579032,sao paulo,SP
3052,3052,1126,-23.526574009435056,-46.63818464709449,sao paulo,SP
3053,3053,1135,-23.52701446378897,-46.64899311226844,sao paulo,SP
3054,3054,1122,-23.531280767701485,-46.637260391482464,sao paulo,SP
3055,3055,1125,-23.525287009435065,-46.64088817262971,sao paulo,SP
3056,3056,1120,-23.52886131862771,-46.64025911977027,sao paulo,SP
3057,3057,1139,-23.520176592273145,-46.675988312943566,são paulo,SP
3058,3058,1135,-23.526908245080445,-46.65089423910785,sao paulo,SP
3059,3059,1155,-23.529925613653425,-46.663863160424704,sao paulo,SP
3060,3060,1105,-23.53483387177563,-46.62998377171219,sao paulo,SP
3061,3061,1123,-23.527565811818377,-46.638002787119866,sao paulo,SP
3062,3062,1139,-23.51760421729488,-46.68080500637664,sao paulo,SP
3063,3063,1122,-23.530409958364608,-46.64017771259167,sao paulo,SP
3064,3064,1131,-23.528372615875128,-46.641724449622025,sao paulo,SP
3065,3065,1154,-23.531480434358603,-46.65843765834724,sao paulo,SP
3066,3066,1102,-23.52912770413756,-46.63136518789317,sao paulo,SP
3067,3067,1136,-23.52299425036058,-46.66362145420966,sao paulo,SP
3068,3068,1140,-23.51682490313923,-46.6768542202377,sao paulo,SP
3069,3069,1153,-23.53031579877663,-46.65328712891685,sao paulo,SP
3070,3070,1135,-23.526908245080445,-46.65089423910785,sao paulo,SP
3071,3071,1123,-23.529224232298507,-46.63692513405275,sao paulo,SP
3072,3072,1152,-23.52916893282939,-46.65214846073055,sao paulo,SP
3073,3073,1151,-23.531294001384985,-46.65640409394658,sao paulo,SP
3074,3074,1125,-23.52438645406544,-46.64137392117264,sao paulo,SP
3075,3075,1127,-23.527027152922884,-46.64727680988513,sao paulo,SP
3076,3076,1102,-23.522363706340684,-46.62936473932012,sao paulo,SP
3077,3077,1139,-23.520244629493785,-46.6715606641756,sao paulo,SP
3078,3078,1109,-23.52450999194992,-46.62889899806675,sao paulo,SP
3079,3079,1154,-23.52994245045876,-46.656941673466434,sao paulo,SP
3080,3080,1104,-23.53461921233187,-46.63220615820298,são paulo,SP
3081,3081,1135,-23.52627978573488,-46.65170390896761,sao paulo,SP
3082,3082,1151,-23.53246939661836,-46.65648682737028,sao paulo,SP
3083,3083,1153,-23.535140521784307,-46.64968032930351,sao paulo,SP
3084,3084,1109,-23.52259254149116,-46.62802902068779,sao paulo,SP
3085,3085,1129,-23.52433239133824,-46.647471389260765,sao paulo,SP
3086,3086,1106,-23.528687625598643,-46.62886839439664,são paulo,SP
3087,3087,1155,-23.52774243741702,-46.66332089785909,sao paulo,SP
3088,3088,1135,-23.5253160313636,-46.652851492786645,são paulo,SP
3089,3089,1127,-23.52657353788448,-46.63890686288881,sao paulo,SP
3090,3090,1131,-23.52164183207347,-46.64747554830047,são paulo,SP
3091,3091,1120,-23.532639757429703,-46.63817948058162,sao paulo,SP
3092,3092,1129,-23.524372634196983,-46.64743213627446,sao paulo,SP
3093,3093,1137,-23.522292,-46.654270485573264,sao paulo,SP
3094,3094,1154,-23.530680943101164,-46.66010032223439,sao paulo,SP
3095,3095,1131,-23.52164183207347,-46.64747554830047,sao paulo,SP
3096,3096,1130,-23.521571591724875,-46.64428491771019,são paulo,SP
3097,3097,1120,-23.531597319175965,-46.638684953921214,sao paulo,SP
3098,3098,1141,-23.51803838412488,-46.66548088245144,sao paulo,SP
3099,3099,1152,-23.529966371072767,-46.65581327030716,são paulo,SP
3100,3100,1151,-23.53333440244673,-46.654073790178295,sao paulo,SP
3101,3101,1135,-23.522400000000005,-46.65293398557328,são paulo,SP
3102,3102,1132,-23.521493546482816,-46.64977797847548,sao paulo,SP
3103,3103,1150,-23.533850113297035,-46.65580518227063,sao paulo,SP
3104,3104,1120,-23.52790901664842,-46.64071418705645,sao paulo,SP
3105,3105,1131,-23.52380217707313,-46.64421808881068,sao paulo,SP
3106,3106,1156,-23.53048328864908,-46.66392101096426,sao paulo,SP
3107,3107,1153,-23.52811869885744,-46.65645154579032,sao paulo,SP
3108,3108,1154,-23.53074632139766,-46.65951898972822,são paulo,SP
3109,3109,1151,-23.530118384961582,-46.65777137039065,são paulo,SP
3110,3110,1120,-23.531002511800992,-46.639078003202656,são paulo,SP
3111,3111,1141,-23.51929169969415,-46.66571964308378,sao paulo,SP
3112,3112,1156,-23.526950618068167,-46.66982314695028,sao paulo,SP
3113,3113,1153,-23.528899184286484,-46.653736572999,são paulo,SP
3114,3114,1141,-23.522455392968503,-46.67113728474301,são paulo,SP
3115,3115,1103,-23.53648480045007,-46.62855836594724,sao paulo,SP
3116,3116,1139,-23.521628893127243,-46.66585828489816,sao paulo,SP
3117,3117,1105,-23.5344478462404,-46.62987479724741,sao paulo,SP
3118,3118,1134,-23.51867680707737,-46.6531159131789,sao paulo,SP
3119,3119,1156,-23.530860398003338,-46.66342936886144,sao paulo,SP
3120,3120,1153,-23.532383052672103,-46.65187064777848,são paulo,SP
3121,3121,1141,-23.520999784743005,-46.67299960703151,sao paulo,SP
3122,3122,1105,-23.53544185928213,-46.62633091271853,sao paulo,SP
3123,3123,1128,-23.521948816261776,-46.640687789197344,sao paulo,SP
3124,3124,1120,-23.53133509270583,-46.63889825465975,sao paulo,SP
3125,3125,1154,-23.52908925284208,-46.656113657510495,sao paulo,SP
3126,3126,1136,-23.52481763696695,-46.65803206702637,sao paulo,SP
3127,3127,1152,-23.53282876824974,-46.65640052109183,sao paulo,SP
3128,3128,1151,-23.531294001384985,-46.65640409394658,sao paulo,SP
3129,3129,1154,-23.531480434358603,-46.65843765834724,são paulo,SP
3130,3130,1103,-23.535453394396647,-46.63170629156326,sao paulo,SP
3131,3131,1105,-23.53442583374692,-46.62591946378897,sao paulo,SP
3132,3132,1151,-23.53140797307979,-46.6563618805182,sao paulo,SP
3133,3133,1155,-23.529825639188648,-46.6637641604247,sao paulo,SP
3134,3134,1150,-23.53230525950718,-46.6623656297536,sao paulo,SP
3135,3135,1131,-23.52123820344508,-46.64566879032251,sao paulo,SP
3136,3136,1134,-23.51867680707737,-46.6531159131789,sao paulo,SP
3137,3137,1103,-23.535453394396647,-46.63170629156326,sao paulo,SP
3138,3138,1107,-23.533667663864293,-46.6249305647321,sao paulo,SP
3139,3139,1104,-23.53500886427381,-46.62963536441802,são paulo,SP
3140,3140,1156,-23.531697,-46.66290524999998,sao paulo,SP
3141,3141,1156,-23.526950618068167,-46.66982314695028,sao paulo,SP
3142,3142,1151,-23.53333440244673,-46.654073790178295,sao paulo,SP
3143,3143,1150,-23.533850113297035,-46.65580518227063,sao paulo,SP
3144,3144,1135,-23.526908245080445,-46.65089423910785,sao paulo,SP
3145,3145,1130,-23.52849984179699,-46.64274675644874,sao paulo,SP
3146,3146,1105,-23.53361970941767,-46.62801764293956,sao paulo,SP
3147,3147,1138,-23.52195649624909,-46.6540245313636,sao paulo,SP
3148,3148,1135,-23.526908245080445,-46.65089423910785,sao paulo,SP
3149,3149,1106,-23.53249635607949,-46.62640566388715,são paulo,SP
3150,3150,1151,-23.53078608243405,-46.65703926395059,sao paulo,SP
3151,3151,1122,-23.531191742166268,-46.63763839148248,sao paulo,SP
3152,3152,1150,-23.533850113297035,-46.65580518227063,sao paulo,SP
3153,3153,1127,-23.52153484707712,-46.64178577728077,são paulo,SP
3154,3154,1140,-23.51709905300368,-46.67653926865378,sao paulo,SP
3155,3155,1155,-23.529835634745247,-46.6629850217843,são paulo,SP
3156,3156,1153,-23.528899184286484,-46.653736572999,sao paulo,SP
3157,3157,1151,-23.53250199140166,-46.65518339884007,são paulo,SP
3158,3158,1122,-23.53153924340701,-46.63604568512321,são paulo,SP
3159,3159,1128,-23.522849151537905,-46.64019712155927,sao paulo,SP
3160,3160,1156,-23.526950618068167,-46.66982314695028,sao paulo,SP
3161,3161,1103,-23.53571080099833,-46.627898945467095,sao paulo,SP
3162,3162,1126,-23.52622823757864,-46.63729815736628,sao paulo,SP
3163,3163,1152,-23.53178234776961,-46.65550216610885,sao paulo,SP
3164,3164,1109,-23.525389445467106,-46.62704378864908,sao paulo,SP
3165,3165,1154,-23.52994245045876,-46.656941673466434,sao paulo,SP
3166,3166,1153,-23.533953789341567,-46.65067560421835,sao paulo,SP
3167,3167,1120,-23.5340926371651,-46.63718366857837,sao paulo,SP
3168,3168,1130,-23.527860286427384,-46.64309653052687,sao paulo,SP
3169,3169,1153,-23.528107581741555,-46.65394803649948,sao paulo,SP
3170,3170,1153,-23.53031579877663,-46.65328712891685,sao paulo,SP
3171,3171,1136,-23.52481763696695,-46.65803206702637,sao paulo,SP
3172,3172,1130,-23.5226966014484,-46.64669044310117,sao paulo,SP
3173,3173,1156,-23.530860398003338,-46.66342936886144,sao paulo,SP
3174,3174,1139,-23.52076037607479,-46.661384138207694,sao paulo,SP
3175,3175,1131,-23.522877997201377,-46.65013330350848,sao paulo,SP
3176,3176,1155,-23.529825639188648,-46.6637641604247,são paulo,SP
3177,3177,1156,-23.531697,-46.66290524999998,sao paulo,SP
3178,3178,1155,-23.529825639188648,-46.6637641604247,são paulo,SP
3179,3179,1139,-23.52183510257342,-46.66428988130433,sao paulo,SP
3180,3180,1151,-23.52954736219633,-46.658301616567606,sao paulo,SP
3181,3181,1136,-23.522888314472763,-46.66401556855558,sao paulo,SP
3182,3182,1122,-23.52970706717061,-46.64062828740834,são paulo,SP
3183,3183,1156,-23.5295707260661,-46.665109917017695,sao paulo,SP
3184,3184,1135,-23.527007496537543,-46.64868261226843,sao paulo,SP
3185,3185,1150,-23.533209597553263,-46.65636020982169,sao paulo,SP
3186,3186,1102,-23.52261021648681,-46.62942387523806,são paulo,SP
3187,3187,1155,-23.528192437417022,-46.66377989785909,sao paulo,SP
3188,3188,1150,-23.533273572018047,-46.6562567098217,são paulo,SP
3189,3189,1139,-23.52016937246812,-46.66149387621901,são paulo,SP
3190,3190,1128,-23.52429672661436,-46.64456433680533,sao paulo,SP
3191,3191,1156,-23.530216358041383,-46.6642578871833,sao paulo,SP
3192,3192,1153,-23.53320517568815,-46.65120342936694,sao paulo,SP
3193,3193,1109,-23.5237457463212,-46.628731691240034,sao paulo,SP
3194,3194,1150,-23.53286949347912,-46.6574641552888,sao paulo,SP
3195,3195,1155,-23.529835634745247,-46.6629850217843,sao paulo,SP
3196,3196,1135,-23.526908245080445,-46.65089423910785,são paulo,SP
3197,3197,1156,-23.531697,-46.66290524999998,sao paulo,SP
3198,3198,1151,-23.53246939661836,-46.65648682737028,sao paulo,SP
3199,3199,1155,-23.52878808243405,-46.664404203300826,sao paulo,SP
3200,3200,1122,-23.531437906745904,-46.63968832737029,sao paulo,SP
3201,3201,1126,-23.526802792111525,-46.64022447169482,sao paulo,SP
3202,3202,1129,-23.523768482370627,-46.64617377560733,sao paulo,SP
3203,3203,1135,-23.52560307799065,-46.65279152164009,sao paulo,SP
3204,3204,1125,-23.52559483236193,-46.64145203996195,sao paulo,SP
3205,3205,1107,-23.52893348681404,-46.62717387010217,são paulo,SP
3206,3206,1134,-23.51867680707737,-46.6531159131789,sao paulo,SP
3207,3207,1139,-23.52198725618896,-46.66381768373821,são paulo,SP
3208,3208,1151,-23.52954736219633,-46.658301616567606,sao paulo,SP
3209,3209,1130,-23.52139840106176,-46.6437805567546,sao paulo,SP
3210,3210,1128,-23.525099843181973,-46.63953269761668,sao paulo,SP
3211,3211,1120,-23.531597319175965,-46.638684953921214,são paulo,SP
3212,3212,1122,-23.5306429000808,-46.64005770537831,sao paulo,SP
