,Order_id,Payment_sequential,Payment_type,Payment_installments,Payment_value
1974,ORDER_46090,1,credit_card,7,449.92
1975,ORDER_35473,1,boleto,1,145.53
1976,ORDER_73785,1,credit_card,3,69.04
1977,ORDER_33437,1,boleto,1,34.27
1978,ORDER_56125,1,credit_card,1,69.73
1979,ORDER_58451,1,credit_card,1,64.03
1980,ORDER_28711,2,credit_card,1,69.0
1981,ORDER_73408,1,credit_card,3,72.9
1982,ORDER_28349,1,debit_card,1,133.27
1983,ORDER_73486,1,boleto,1,104.91
1984,ORDER_77293,1,credit_card,3,68.89
1985,ORDER_58359,1,credit_card,4,210.56
1986,ORDER_17159,1,boleto,1,106.47
1987,ORDER_23282,1,credit_card,6,264.38
1988,ORDER_72712,1,credit_card,1,45.48
1989,ORDER_43604,1,credit_card,3,74.85
1990,ORDER_60652,1,credit_card,8,215.16
1991,ORDER_24069,1,credit_card,1,87.71
1992,ORDER_25129,1,credit_card,10,1101.51
1993,ORDER_64583,1,debit_card,1,199.26
1994,ORDER_14172,1,credit_card,10,1381.87
1995,ORDER_40389,1,credit_card,10,195.0
1996,ORDER_17041,1,boleto,1,39.09
1997,ORDER_68165,1,credit_card,1,40.22
1998,ORDER_26374,1,credit_card,1,101.28
1999,ORDER_60558,1,credit_card,2,144.35
2000,ORDER_53565,1,credit_card,10,174.13
2001,ORDER_06001,1,credit_card,1,106.56
2002,ORDER_34537,1,credit_card,5,232.71
2003,ORDER_83515,1,credit_card,8,166.48
2004,ORDER_20626,1,credit_card,1,35.4
2005,ORDER_76431,1,credit_card,1,385.42
2006,ORDER_69030,1,credit_card,4,316.18
2007,ORDER_78292,3,voucher,1,80.47
2008,ORDER_80742,1,credit_card,3,34.75
2009,ORDER_48935,1,credit_card,1,76.65
2010,ORDER_79334,1,boleto,1,76.3
2011,ORDER_62184,1,credit_card,1,74.12
2012,ORDER_05951,1,credit_card,1,151.58
2013,ORDER_23519,1,credit_card,6,128.72
2014,ORDER_16274,1,credit_card,1,45.46
2015,ORDER_07492,1,credit_card,1,53.33
2016,ORDER_32153,1,credit_card,1,32.69
2017,ORDER_42256,1,credit_card,1,54.09
2018,ORDER_40365,1,credit_card,1,68.88
2019,ORDER_22412,1,credit_card,2,377.09
2020,ORDER_19017,1,credit_card,4,147.78
2021,ORDER_42098,1,boleto,1,159.12
2022,ORDER_03534,1,credit_card,1,5.99
2023,ORDER_09371,2,voucher,1,100.0
2024,ORDER_09779,1,credit_card,8,629.63
2025,ORDER_32546,1,credit_card,4,97.87
2026,ORDER_38096,1,credit_card,1,107.5
2027,ORDER_77467,1,credit_card,1,153.83
2028,ORDER_42687,1,credit_card,7,71.12
2029,ORDER_54063,1,credit_card,4,150.0
2030,ORDER_69307,1,boleto,1,127.64
2031,ORDER_85588,1,credit_card,4,208.77
2032,ORDER_23508,1,boleto,1,167.39
2033,ORDER_76010,1,credit_card,1,117.01
2034,ORDER_75154,1,credit_card,5,255.42
2035,ORDER_34994,1,credit_card,2,163.46
2036,ORDER_35135,1,credit_card,5,528.22
2037,ORDER_35150,1,credit_card,2,51.56
2038,ORDER_73192,1,boleto,1,420.9
2039,ORDER_86667,1,credit_card,3,130.01
2040,ORDER_85691,1,credit_card,1,46.13
2041,ORDER_76252,1,boleto,1,149.16
2042,ORDER_76144,1,boleto,1,148.35
2043,ORDER_14387,1,credit_card,3,115.45
2044,ORDER_16634,1,credit_card,2,48.23
2045,ORDER_82447,1,credit_card,6,337.5
2046,ORDER_32306,2,voucher,1,10.51
2047,ORDER_51171,1,credit_card,6,69.14
2048,ORDER_78271,1,boleto,1,101.12
2049,ORDER_87379,1,credit_card,2,64.62
2050,ORDER_79039,1,credit_card,5,89.36
2051,ORDER_64190,1,credit_card,10,312.49
2052,ORDER_08390,1,credit_card,2,53.61
2053,ORDER_69764,2,voucher,1,100.0
2054,ORDER_15025,1,boleto,1,468.25
2055,ORDER_72245,1,credit_card,1,24.73
2056,ORDER_79155,1,credit_card,3,188.94
2057,ORDER_11120,1,credit_card,3,204.07
2058,ORDER_56784,1,credit_card,1,202.16
2059,ORDER_43383,1,boleto,1,48.08
2060,ORDER_06426,1,credit_card,10,103.11
2061,ORDER_03423,1,credit_card,2,113.6
2062,ORDER_07900,1,credit_card,4,93.28
2063,ORDER_05360,1,credit_card,1,78.91
2064,ORDER_42164,1,credit_card,1,232.09
2065,ORDER_02865,1,voucher,1,82.67
2066,ORDER_33932,1,boleto,1,36.38
2067,ORDER_70427,1,credit_card,8,218.21
2068,ORDER_54697,1,credit_card,2,29.77
2069,ORDER_29490,1,boleto,1,58.27
2070,ORDER_51580,1,credit_card,1,3.39
2071,ORDER_53522,1,credit_card,2,147.84
2072,ORDER_78282,1,credit_card,10,247.85
2073,ORDER_46280,1,credit_card,1,147.06
2074,ORDER_18839,1,credit_card,1,44.5
2075,ORDER_30243,1,credit_card,3,111.62
2076,ORDER_28379,1,credit_card,5,111.84
2077,ORDER_79362,1,credit_card,4,48.1
2078,ORDER_48619,1,credit_card,3,63.54
2079,ORDER_13718,1,credit_card,8,247.83
2080,ORDER_45735,1,credit_card,9,96.22
2081,ORDER_01022,1,credit_card,1,141.35
2082,ORDER_54343,1,credit_card,1,183.53
2083,ORDER_33482,1,boleto,1,195.12
2084,ORDER_51259,1,credit_card,1,88.64
2085,ORDER_74264,1,credit_card,2,126.21
2086,ORDER_43191,1,credit_card,1,44.09
2087,ORDER_28941,1,credit_card,10,480.4
2088,ORDER_09582,1,boleto,1,107.78
2089,ORDER_63482,1,boleto,1,351.54
2090,ORDER_56923,1,credit_card,1,35.68
2091,ORDER_64248,1,boleto,1,87.8
2092,ORDER_82901,1,credit_card,3,31.96
2093,ORDER_07261,1,boleto,1,166.59
2094,ORDER_14939,1,credit_card,7,372.75
2095,ORDER_60779,1,credit_card,3,81.5
2096,ORDER_39057,1,credit_card,2,26.77
2097,ORDER_12621,1,credit_card,3,167.05
2098,ORDER_48982,1,credit_card,1,138.48
2099,ORDER_62645,1,credit_card,1,28.62
2100,ORDER_72217,1,credit_card,8,85.15
2101,ORDER_61996,1,credit_card,1,92.5
2102,ORDER_36473,1,credit_card,2,58.28
2103,ORDER_00910,1,credit_card,8,80.65
2104,ORDER_45624,1,credit_card,6,126.89
2105,ORDER_33538,1,credit_card,2,87.15
2106,ORDER_80500,1,credit_card,1,0.67
2107,ORDER_45665,1,credit_card,1,24.02
2108,ORDER_04196,1,credit_card,1,56.39
2109,ORDER_56227,1,credit_card,3,32.29
2110,ORDER_15974,1,credit_card,3,34.78
2111,ORDER_47220,1,credit_card,2,113.76
2112,ORDER_19009,1,credit_card,10,1963.14
2113,ORDER_34315,1,credit_card,1,105.28
2114,ORDER_54067,1,credit_card,10,296.96
2115,ORDER_25738,1,credit_card,10,3048.27
2116,ORDER_46071,1,boleto,1,32.99
2117,ORDER_04847,1,boleto,1,86.15
2118,ORDER_74165,1,boleto,1,89.75
2119,ORDER_84774,1,credit_card,2,186.87
2120,ORDER_71857,1,credit_card,1,115.35
2121,ORDER_24685,1,credit_card,4,43.62
2122,ORDER_21389,1,credit_card,1,74.01
2123,ORDER_13344,1,credit_card,1,117.85
2124,ORDER_85260,1,boleto,1,205.54
2125,ORDER_28139,1,boleto,1,199.04
2126,ORDER_28027,1,boleto,1,483.51
2127,ORDER_50594,1,credit_card,10,219.63
2128,ORDER_49391,1,credit_card,3,192.69
2129,ORDER_32949,1,boleto,1,72.76
2130,ORDER_83333,1,credit_card,2,198.73
2131,ORDER_40641,1,credit_card,5,128.66
2132,ORDER_77770,1,credit_card,2,86.02
2133,ORDER_50292,1,credit_card,4,81.0
2134,ORDER_52381,1,credit_card,1,59.86
2135,ORDER_51732,1,credit_card,3,41.84
2136,ORDER_05393,1,boleto,1,83.93
2137,ORDER_36472,1,credit_card,2,99.9
2138,ORDER_25854,1,credit_card,2,72.42
2139,ORDER_78066,1,credit_card,3,335.46
2140,ORDER_50630,1,credit_card,4,104.72
2141,ORDER_47470,1,credit_card,4,213.11
2142,ORDER_68685,2,voucher,1,50.0
2143,ORDER_79910,1,boleto,1,186.47
2144,ORDER_64258,1,boleto,1,31.66
2145,ORDER_87874,1,voucher,1,29.34
2146,ORDER_16663,1,credit_card,1,47.43
2147,ORDER_59893,1,credit_card,1,109.75
2148,ORDER_18668,1,credit_card,6,78.42
2149,ORDER_44185,1,credit_card,2,147.45
2150,ORDER_37932,1,credit_card,3,136.95
2151,ORDER_23322,1,credit_card,4,150.52
2152,ORDER_25332,1,boleto,1,177.49
2153,ORDER_59812,1,credit_card,4,352.98
2154,ORDER_11449,1,credit_card,1,30.29
2155,ORDER_34538,1,credit_card,3,232.73
2156,ORDER_61825,1,credit_card,5,58.92
2157,ORDER_10821,1,boleto,1,58.62
2158,ORDER_57212,1,credit_card,1,215.48
2159,ORDER_13485,1,boleto,1,233.67
2160,ORDER_44716,1,credit_card,3,73.06
2161,ORDER_10503,1,credit_card,5,56.49
2162,ORDER_77407,1,credit_card,3,124.8
2163,ORDER_56715,1,credit_card,4,124.6
2164,ORDER_72327,1,credit_card,3,352.98
2165,ORDER_62606,1,credit_card,6,63.61
2166,ORDER_32919,1,credit_card,3,188.22
2167,ORDER_83127,1,credit_card,1,47.69
2168,ORDER_83456,1,credit_card,2,156.32
2169,ORDER_67793,1,credit_card,4,122.62
2170,ORDER_65736,1,credit_card,2,167.8
2171,ORDER_65186,1,voucher,1,71.8
2172,ORDER_62664,1,credit_card,10,118.89
2173,ORDER_47281,1,credit_card,2,163.08
2174,ORDER_32520,1,boleto,1,91.55
2175,ORDER_44541,1,credit_card,4,96.12
2176,ORDER_19984,1,credit_card,1,49.91
2177,ORDER_43661,1,credit_card,6,68.25
2178,ORDER_18658,1,boleto,1,134.39
2179,ORDER_70907,1,boleto,1,80.67
2180,ORDER_66723,1,credit_card,3,114.18
2181,ORDER_14603,1,credit_card,5,248.57
2182,ORDER_40957,1,credit_card,1,24.72
2183,ORDER_66022,1,debit_card,1,79.61
2184,ORDER_19974,1,credit_card,3,75.17
2185,ORDER_39093,1,credit_card,1,48.29
2186,ORDER_85229,1,credit_card,1,82.9
2187,ORDER_08745,1,credit_card,10,311.17
2188,ORDER_39521,1,credit_card,7,373.1
2189,ORDER_68431,1,boleto,1,142.34
2190,ORDER_67503,1,credit_card,4,40.86
2191,ORDER_50388,1,credit_card,6,571.42
2192,ORDER_11190,1,credit_card,1,109.75
2193,ORDER_85343,1,boleto,1,57.51
2194,ORDER_30581,1,credit_card,3,62.78
2195,ORDER_61015,1,credit_card,2,89.47
2196,ORDER_86405,1,credit_card,2,87.62
2197,ORDER_33038,1,credit_card,4,400.8
2198,ORDER_67095,2,voucher,1,7.8
2199,ORDER_21669,1,credit_card,1,96.1
2200,ORDER_63604,1,credit_card,3,259.83
2201,ORDER_81575,1,credit_card,3,334.98
2202,ORDER_32581,1,credit_card,1,95.99
2203,ORDER_53953,2,voucher,1,50.0
2204,ORDER_48352,1,boleto,1,71.38
2205,ORDER_16675,1,boleto,1,273.48
2206,ORDER_25521,1,credit_card,2,88.95
2207,ORDER_36271,1,voucher,1,25.28
2208,ORDER_03979,1,credit_card,2,72.77
2209,ORDER_04676,1,credit_card,3,98.88
2210,ORDER_62922,1,credit_card,1,89.88
2211,ORDER_68146,1,credit_card,1,61.75
2212,ORDER_46911,1,credit_card,4,202.76
2213,ORDER_11772,1,credit_card,3,257.61
2214,ORDER_18182,1,boleto,1,50.68
2215,ORDER_12615,1,credit_card,8,367.2
2216,ORDER_08823,1,boleto,1,298.22
2217,ORDER_71045,1,credit_card,3,30.82
2218,ORDER_53472,1,credit_card,1,46.0
2219,ORDER_06302,2,voucher,1,50.0
2220,ORDER_15918,1,boleto,1,111.8
2221,ORDER_78893,1,credit_card,3,218.49
2222,ORDER_06513,1,voucher,1,0.01
2223,ORDER_16361,1,credit_card,3,225.12
2224,ORDER_83082,1,boleto,1,66.17
2225,ORDER_03903,1,credit_card,4,46.85
2226,ORDER_72874,1,credit_card,2,286.64
2227,ORDER_49637,1,boleto,1,63.95
2228,ORDER_30114,1,boleto,1,208.07
2229,ORDER_28738,1,credit_card,6,134.36
2230,ORDER_66954,1,credit_card,6,67.1
2231,ORDER_04409,1,boleto,1,77.57
2232,ORDER_12510,1,credit_card,3,192.47
2233,ORDER_60226,1,voucher,1,29.86
2234,ORDER_18701,1,credit_card,3,38.68
2235,ORDER_15971,1,boleto,1,104.37
2236,ORDER_06875,1,boleto,1,51.75
2237,ORDER_31076,1,credit_card,2,103.92
2238,ORDER_04150,1,credit_card,1,25.89
2239,ORDER_52893,1,boleto,1,42.27
2240,ORDER_21234,1,credit_card,8,188.5
2241,ORDER_01409,1,boleto,1,41.5
2242,ORDER_18002,1,credit_card,2,126.74
2243,ORDER_23040,1,credit_card,10,223.14
2244,ORDER_51424,1,credit_card,2,133.76
2245,ORDER_24612,1,credit_card,4,342.03
2246,ORDER_27326,1,credit_card,2,131.61
2247,ORDER_60894,1,credit_card,6,64.83
2248,ORDER_32789,1,credit_card,5,118.28
2249,ORDER_05326,1,credit_card,2,52.77
2250,ORDER_83359,1,credit_card,4,389.12
2251,ORDER_31864,1,credit_card,1,58.16
2252,ORDER_39547,1,credit_card,1,123.92
2253,ORDER_86162,1,credit_card,4,98.34
2254,ORDER_23643,1,credit_card,3,71.36
2255,ORDER_53168,1,credit_card,5,738.53
2256,ORDER_45944,1,credit_card,6,101.74
2257,ORDER_44254,1,credit_card,8,208.63
2258,ORDER_34390,1,boleto,1,36.72
2259,ORDER_66582,1,credit_card,3,36.59
2260,ORDER_58910,1,credit_card,2,22.33
2261,ORDER_66608,1,voucher,1,67.96
2262,ORDER_05912,1,boleto,1,159.03
2263,ORDER_20688,1,credit_card,1,59.33
2264,ORDER_01365,1,credit_card,10,297.95
2265,ORDER_58982,1,boleto,1,67.32
2266,ORDER_83355,1,credit_card,2,77.75
2267,ORDER_16681,3,voucher,1,14.26
2268,ORDER_56035,1,credit_card,5,71.04
2269,ORDER_11792,1,credit_card,9,99.24
2270,ORDER_15452,1,credit_card,1,51.1
2271,ORDER_41821,1,credit_card,2,37.9
2272,ORDER_59031,1,credit_card,5,253.88
2273,ORDER_24601,1,credit_card,6,106.5
2274,ORDER_82092,1,debit_card,1,81.43
2275,ORDER_18776,1,credit_card,8,148.15
2276,ORDER_13461,1,credit_card,5,269.28
2277,ORDER_77958,1,boleto,1,98.35
2278,ORDER_73754,1,credit_card,3,219.54
2279,ORDER_50947,1,boleto,1,212.22
2280,ORDER_17192,1,boleto,1,114.23
2281,ORDER_34227,1,boleto,1,116.94
2282,ORDER_39538,1,credit_card,7,157.13
2283,ORDER_47669,1,credit_card,4,223.32
2284,ORDER_12543,1,credit_card,6,319.25
2285,ORDER_78311,1,boleto,1,67.93
2286,ORDER_40802,1,debit_card,1,105.81
2287,ORDER_42696,1,credit_card,8,189.97
2288,ORDER_68864,1,credit_card,8,83.06
2289,ORDER_45225,1,credit_card,5,64.22
2290,ORDER_26073,1,boleto,1,255.33
2291,ORDER_76103,1,credit_card,8,147.9
2292,ORDER_68877,1,credit_card,2,110.0
2293,ORDER_47454,1,credit_card,1,231.62
2294,ORDER_66976,1,credit_card,2,29.85
2295,ORDER_77627,1,credit_card,1,89.61
2296,ORDER_18051,1,credit_card,2,116.75
2297,ORDER_66160,1,credit_card,2,127.88
2298,ORDER_62640,1,credit_card,1,26.07
2299,ORDER_56595,1,credit_card,2,188.89
2300,ORDER_75737,1,credit_card,1,31.74
2301,ORDER_09243,1,credit_card,1,55.1
2302,ORDER_37502,1,credit_card,10,100.18
2303,ORDER_63664,1,credit_card,2,148.69
2304,ORDER_58184,1,credit_card,10,196.14
2305,ORDER_00207,1,credit_card,2,183.65
2306,ORDER_10612,1,credit_card,8,105.28
2307,ORDER_18808,2,voucher,1,14.18
2308,ORDER_34384,1,credit_card,1,91.99
2309,ORDER_39999,1,credit_card,2,317.8
2310,ORDER_55331,1,credit_card,3,296.1
2311,ORDER_69566,1,credit_card,2,73.34
2312,ORDER_15371,1,boleto,1,77.78
2313,ORDER_47627,1,boleto,1,158.7
2314,ORDER_87702,1,boleto,1,190.4
2315,ORDER_74609,1,credit_card,10,301.67
2316,ORDER_37186,2,credit_card,3,31.68
2317,ORDER_05708,1,credit_card,10,160.5
2318,ORDER_34405,1,credit_card,1,36.11
2319,ORDER_77589,1,credit_card,10,144.47
2320,ORDER_69381,1,credit_card,5,227.75
2321,ORDER_03044,1,credit_card,3,313.2
2322,ORDER_49496,4,voucher,1,0.39
2323,ORDER_83046,1,credit_card,8,236.36
2324,ORDER_78020,1,credit_card,6,485.3
2325,ORDER_79440,1,credit_card,2,98.0
2326,ORDER_76422,1,credit_card,6,137.37
2327,ORDER_55242,1,credit_card,2,59.13
2328,ORDER_43099,1,credit_card,10,166.29
2329,ORDER_33726,1,credit_card,1,22.56
2330,ORDER_48780,1,boleto,1,23.68
2331,ORDER_31237,1,credit_card,10,150.3
2332,ORDER_00543,1,credit_card,1,54.09
2333,ORDER_83275,6,voucher,1,5.52
2334,ORDER_04345,1,credit_card,3,37.72
2335,ORDER_42366,1,credit_card,4,47.71
2336,ORDER_04383,1,credit_card,1,31.01
2337,ORDER_82161,1,credit_card,4,487.86
2338,ORDER_69670,1,credit_card,10,776.39
2339,ORDER_82556,1,credit_card,1,84.92
2340,ORDER_52992,1,credit_card,1,32.33
2341,ORDER_36694,1,credit_card,1,38.93
2342,ORDER_77628,1,credit_card,1,88.9
2343,ORDER_15310,1,boleto,1,359.19
2344,ORDER_70283,1,credit_card,1,62.91
2345,ORDER_10297,1,credit_card,4,72.08
2346,ORDER_49371,1,credit_card,4,84.36
2347,ORDER_03843,1,credit_card,1,67.5
2348,ORDER_29591,1,credit_card,5,75.57
2349,ORDER_43084,1,credit_card,1,54.27
2350,ORDER_42169,1,credit_card,3,109.02
2351,ORDER_41610,1,credit_card,1,84.14
2352,ORDER_72945,1,credit_card,1,69.94
2353,ORDER_28540,1,credit_card,1,35.42
2354,ORDER_38651,1,boleto,1,75.58
2355,ORDER_43947,1,boleto,1,195.02
2356,ORDER_37789,1,boleto,1,174.41
2357,ORDER_50205,1,credit_card,1,5.33
2358,ORDER_82786,1,debit_card,1,19.77
2359,ORDER_29718,1,credit_card,3,756.83
2360,ORDER_26681,7,voucher,1,14.92
2361,ORDER_72700,1,credit_card,6,163.69
2362,ORDER_53146,1,credit_card,3,162.41
2363,ORDER_83847,1,credit_card,2,195.91
2364,ORDER_79726,1,boleto,1,244.15
2365,ORDER_06268,1,credit_card,1,73.16
2366,ORDER_43815,1,credit_card,3,117.53
2367,ORDER_57718,1,credit_card,1,131.17
2368,ORDER_26666,1,credit_card,4,99.9
2369,ORDER_47688,1,credit_card,3,61.05
2370,ORDER_04708,2,voucher,1,10.26
2371,ORDER_60977,1,credit_card,3,45.05
2372,ORDER_59941,1,credit_card,1,43.1
2373,ORDER_35920,3,voucher,1,5.14
2374,ORDER_13193,1,credit_card,1,27.0
2375,ORDER_65815,1,credit_card,4,233.22
2376,ORDER_70859,1,credit_card,1,25.67
2377,ORDER_25445,1,boleto,1,82.98
2378,ORDER_44053,3,voucher,1,8.77
2379,ORDER_64431,1,credit_card,3,489.85
2380,ORDER_50750,1,credit_card,1,40.23
2381,ORDER_41070,1,credit_card,2,108.4
2382,ORDER_03660,1,credit_card,2,98.79
2383,ORDER_82532,1,boleto,1,171.02
2384,ORDER_52962,1,credit_card,2,65.71
2385,ORDER_04621,1,credit_card,1,67.78
2386,ORDER_86449,1,credit_card,2,129.86
2387,ORDER_80426,1,boleto,1,31.84
2388,ORDER_41634,1,credit_card,8,81.89
2389,ORDER_32610,1,credit_card,5,228.59
2390,ORDER_81419,1,credit_card,1,111.69
2391,ORDER_43791,1,boleto,1,91.23
2392,ORDER_27109,1,credit_card,1,38.24
2393,ORDER_14108,1,credit_card,1,547.98
2394,ORDER_32074,1,credit_card,7,160.0
2395,ORDER_35460,1,credit_card,1,39.09
2396,ORDER_60958,1,credit_card,3,36.01
2397,ORDER_53161,1,credit_card,10,204.96
2398,ORDER_05683,1,credit_card,3,80.92
2399,ORDER_66886,1,credit_card,4,135.54
2400,ORDER_00414,1,boleto,1,921.04
2401,ORDER_31730,1,boleto,1,116.94
2402,ORDER_47479,2,voucher,1,20.0
2403,ORDER_11423,1,credit_card,4,294.42
2404,ORDER_36376,1,credit_card,6,130.3
2405,ORDER_82600,1,credit_card,1,7.54
2406,ORDER_08559,1,credit_card,9,476.99
2407,ORDER_31624,1,credit_card,1,33.75
2408,ORDER_47925,1,credit_card,4,272.87
2409,ORDER_15463,1,credit_card,3,169.87
2410,ORDER_52448,1,credit_card,3,118.67
2411,ORDER_68639,1,credit_card,2,51.69
2412,ORDER_02730,1,credit_card,4,45.09
2413,ORDER_64643,1,credit_card,1,76.88
2414,ORDER_46908,1,boleto,1,92.02
2415,ORDER_78772,1,credit_card,8,196.41
2416,ORDER_77625,1,credit_card,3,79.56
2417,ORDER_69019,1,boleto,1,97.65
2418,ORDER_25168,1,credit_card,2,103.55
2419,ORDER_69321,1,credit_card,5,85.74
2420,ORDER_34202,1,boleto,1,136.23
2421,ORDER_33373,1,credit_card,1,109.59
2422,ORDER_57340,1,credit_card,10,129.48
2423,ORDER_63802,1,boleto,1,78.26
2424,ORDER_18052,1,credit_card,4,40.86
2425,ORDER_38725,1,credit_card,4,111.21
2426,ORDER_73004,1,credit_card,5,247.62
2427,ORDER_28442,1,credit_card,1,28.86
2428,ORDER_57201,1,boleto,1,41.05
2429,ORDER_53378,1,credit_card,1,61.2
2430,ORDER_64386,1,credit_card,1,55.96
2431,ORDER_81960,1,credit_card,3,66.78
2432,ORDER_03202,1,credit_card,2,37.09
2433,ORDER_62031,1,credit_card,6,1322.69
2434,ORDER_15939,2,voucher,1,18.06
2435,ORDER_11671,1,boleto,1,187.76
2436,ORDER_28095,1,credit_card,3,50.23
2437,ORDER_36484,1,voucher,1,36.05
2438,ORDER_65964,1,credit_card,1,106.21
2439,ORDER_55096,1,credit_card,10,351.33
2440,ORDER_51963,1,credit_card,2,156.56
2441,ORDER_62069,1,boleto,1,386.53
2442,ORDER_60654,1,credit_card,10,292.47
2443,ORDER_55730,1,credit_card,1,107.47
2444,ORDER_82222,1,credit_card,1,27.79
2445,ORDER_69721,1,credit_card,1,2.4
2446,ORDER_16391,1,voucher,1,92.57
2447,ORDER_59962,1,credit_card,2,144.01
2448,ORDER_34780,1,credit_card,2,105.08
2449,ORDER_53506,1,credit_card,3,399.35
2450,ORDER_00848,1,credit_card,5,77.51
2451,ORDER_17284,1,credit_card,1,333.79
2452,ORDER_66559,1,credit_card,3,143.83
2453,ORDER_06517,1,credit_card,1,30.22
2454,ORDER_73712,1,boleto,1,84.57
2455,ORDER_30390,1,credit_card,2,142.2
2456,ORDER_13176,1,credit_card,1,75.08
2457,ORDER_15667,1,credit_card,5,106.87
2458,ORDER_29164,1,credit_card,6,1007.98
2459,ORDER_20253,1,credit_card,3,32.43
2460,ORDER_23849,1,boleto,1,96.2
2461,ORDER_85986,1,credit_card,7,77.78
2462,ORDER_15836,1,credit_card,2,260.99
2463,ORDER_87136,1,boleto,1,169.32
2464,ORDER_01692,1,boleto,1,24.86
2465,ORDER_76398,1,credit_card,1,94.64
2466,ORDER_08805,1,boleto,1,96.8
2467,ORDER_72926,1,voucher,1,67.29
2468,ORDER_84293,1,credit_card,2,198.44
2469,ORDER_61079,1,credit_card,4,47.29
2470,ORDER_05975,1,credit_card,1,76.06
2471,ORDER_73221,1,credit_card,1,146.96
2472,ORDER_83070,6,voucher,1,6.55
2473,ORDER_32045,1,credit_card,10,1097.17
2474,ORDER_20905,1,credit_card,2,73.15
2475,ORDER_84504,1,boleto,1,107.78
2476,ORDER_00772,1,credit_card,1,31.77
2477,ORDER_05401,1,boleto,1,70.15
2478,ORDER_70077,1,credit_card,6,183.73
2479,ORDER_04725,1,credit_card,1,24.68
2480,ORDER_77822,1,credit_card,1,21.77
2481,ORDER_26755,1,credit_card,5,119.48
2482,ORDER_46135,1,credit_card,3,45.53
2483,ORDER_74433,1,credit_card,3,192.95
2484,ORDER_21091,3,voucher,1,11.41
2485,ORDER_25000,2,voucher,1,171.84
2486,ORDER_08111,1,credit_card,1,54.07
2487,ORDER_32169,1,boleto,1,75.11
2488,ORDER_73582,1,credit_card,4,97.8
2489,ORDER_67681,1,credit_card,7,76.78
2490,ORDER_82963,1,credit_card,10,100.82
2491,ORDER_01343,2,voucher,1,79.9
2492,ORDER_60322,1,credit_card,3,46.0
2493,ORDER_07969,1,credit_card,8,178.9
2494,ORDER_35262,1,credit_card,8,603.56
2495,ORDER_63598,1,credit_card,1,34.0
2496,ORDER_48048,1,credit_card,8,418.49
2497,ORDER_85500,1,boleto,1,42.33
2498,ORDER_03924,1,credit_card,4,163.25
2499,ORDER_01450,1,credit_card,10,379.67
2500,ORDER_10504,1,boleto,1,63.27
2501,ORDER_74210,1,credit_card,1,36.69
2502,ORDER_40730,1,voucher,1,179.44
2503,ORDER_75830,1,credit_card,3,156.68
2504,ORDER_17603,1,credit_card,2,160.89
2505,ORDER_44885,1,credit_card,1,36.95
2506,ORDER_72733,1,credit_card,1,116.24
2507,ORDER_61035,1,boleto,1,15.75
2508,ORDER_80113,1,credit_card,10,135.08
2509,ORDER_76092,1,credit_card,4,76.89
2510,ORDER_24325,1,credit_card,2,173.27
2511,ORDER_05455,1,credit_card,1,75.17
2512,ORDER_42282,1,credit_card,3,68.87
2513,ORDER_08733,1,boleto,1,328.6
2514,ORDER_50648,1,boleto,1,171.44
2515,ORDER_59602,1,credit_card,10,126.9
2516,ORDER_10885,1,credit_card,10,670.2
2517,ORDER_58626,1,credit_card,4,46.84
2518,ORDER_61828,1,credit_card,2,57.09
2519,ORDER_62791,1,credit_card,6,76.6
2520,ORDER_62465,1,credit_card,1,109.79
2521,ORDER_46354,1,debit_card,1,69.9
2522,ORDER_69235,5,voucher,1,13.97
2523,ORDER_74097,1,boleto,1,63.63
2524,ORDER_37098,1,credit_card,4,134.98
2525,ORDER_36429,1,credit_card,1,43.72
2526,ORDER_45093,1,boleto,1,63.51
2527,ORDER_76783,1,credit_card,1,62.78
2528,ORDER_69661,1,boleto,1,69.03
2529,ORDER_51815,1,boleto,1,133.46
2530,ORDER_34644,1,credit_card,1,64.42
2531,ORDER_61266,1,credit_card,1,77.12
2532,ORDER_41492,1,credit_card,3,33.72
2533,ORDER_55142,5,voucher,1,9.11
